,longitude,latitude,thickness
3227,167.5,81.5,3.0
3228,168.5,81.5,3.0
3229,169.5,81.5,3.0
3230,170.5,81.5,3.0
3231,171.5,81.5,3.0
3232,172.5,81.5,3.0
3233,173.5,81.5,3.0
3234,174.5,81.5,3.0
3235,175.5,81.5,3.0
3236,176.5,81.5,4.0
3237,177.5,81.5,4.0
3238,178.5,81.5,4.0
3239,179.5,81.5,4.0
3240,-179.5,80.5,4.0
3241,-178.5,80.5,4.0
3242,-177.5,80.5,4.0
3243,-176.5,80.5,4.0
3244,-175.5,80.5,4.0
3245,-174.5,80.5,4.0
3246,-173.5,80.5,4.0
3247,-172.5,80.5,4.0
3248,-171.5,80.5,4.0
3249,-170.5,80.5,4.0
3250,-169.5,80.5,4.0
3251,-168.5,80.5,4.0
3252,-167.5,80.5,4.0
3253,-166.5,80.5,4.0
3254,-165.5,80.5,4.0
3255,-164.5,80.5,4.0
3256,-163.5,80.5,4.0
3257,-162.5,80.5,4.0
3258,-161.5,80.5,4.0
3259,-160.5,80.5,4.0
3260,-159.5,80.5,4.0
3261,-158.5,80.5,4.0
3262,-157.5,80.5,4.0
3263,-156.5,80.5,4.0
3264,-155.5,80.5,4.0
3265,-154.5,80.5,4.0
3266,-153.5,80.5,4.0
3267,-152.5,80.5,4.0
3268,-151.5,80.5,4.0
3269,-150.5,80.5,4.0
3270,-149.5,80.5,4.0
3271,-148.5,80.5,4.0
3272,-147.5,80.5,4.0
3273,-146.5,80.5,4.0
3274,-145.5,80.5,4.0
3275,-144.5,80.5,4.0
3276,-143.5,80.5,4.0
3277,-142.5,80.5,4.0
3278,-141.5,80.5,4.0
3279,-140.5,80.5,4.0
3280,-139.5,80.5,4.0
3281,-138.5,80.5,4.0
3282,-137.5,80.5,4.0
3283,-136.5,80.5,4.0
3284,-135.5,80.5,4.0
3285,-134.5,80.5,4.0
3286,-133.5,80.5,4.0
3287,-132.5,80.5,4.0
3288,-131.5,80.5,4.0
3289,-130.5,80.5,4.0
3290,-129.5,80.5,4.0
3291,-128.5,80.5,4.0
3292,-127.5,80.5,4.0
3293,-126.5,80.5,4.0
3294,-125.5,80.5,4.0
3295,-124.5,80.5,4.0
3296,-123.5,80.5,4.0
3297,-122.5,80.5,4.0
3298,-121.5,80.5,4.0
3299,-120.5,80.5,4.0
3300,-119.5,80.5,4.0
3301,-118.5,80.5,4.0
3302,-117.5,80.5,5.0
3303,-116.5,80.5,5.0
3304,-115.5,80.5,5.0
3305,-114.5,80.5,5.0
3306,-113.5,80.5,5.0
3307,-112.5,80.5,5.0
3308,-111.5,80.5,5.0
3309,-110.5,80.5,6.0
3310,-109.5,80.5,6.0
3311,-108.5,80.5,6.0
3312,-107.5,80.5,6.0
3313,-106.5,80.5,6.0
3314,-105.5,80.5,7.0
3315,-104.5,80.5,7.0
3316,-103.5,80.5,7.0
3317,-102.5,80.5,7.0
3318,-101.5,80.5,7.0
3319,-100.5,80.5,7.0
3320,-99.5,80.5,8.0
3321,-98.5,80.5,7.0
3322,-97.5,80.5,7.0
3323,-96.5,80.5,7.0
3324,-95.5,80.5,7.0
3325,-94.5,80.5,168.0
3326,-93.5,80.5,168.0
3327,-92.5,80.5,168.0
3328,-91.5,80.5,168.0
3329,-90.5,80.5,168.0
3330,-89.5,80.5,0.0
3331,-88.5,80.5,0.0
3332,-87.5,80.5,0.0
3333,-86.5,80.5,0.0
3334,-85.5,80.5,0.0
3335,-84.5,80.5,0.0
3336,-83.5,80.5,0.0
3337,-82.5,80.5,0.0
3338,-81.5,80.5,168.0
3339,-80.5,80.5,168.0
3340,-79.5,80.5,168.0
3341,-78.5,80.5,168.0
3342,-77.5,80.5,168.0
3343,-76.5,80.5,168.0
3344,-75.5,80.5,168.0
3345,-74.5,80.5,168.0
3346,-73.5,80.5,168.0
3347,-72.5,80.5,168.0
3348,-71.5,80.5,168.0
3349,-70.5,80.5,168.0
3350,-69.5,80.5,168.0
3351,-68.5,80.5,168.0
3352,-67.5,80.5,0.0
3353,-66.5,80.5,0.0
3354,-65.5,80.5,168.0
3355,-64.5,80.5,168.0
3356,-63.5,80.5,168.0
3357,-62.5,80.5,168.0
3358,-61.5,80.5,168.0
3359,-60.5,80.5,168.0
3360,-59.5,80.5,168.0
3361,-58.5,80.5,168.0
3362,-57.5,80.5,168.0
3363,-56.5,80.5,168.0
3364,-55.5,80.5,168.0
3365,-54.5,80.5,168.0
3366,-53.5,80.5,168.0
3367,-52.5,80.5,168.0
3368,-51.5,80.5,168.0
3369,-50.5,80.5,168.0
3370,-49.5,80.5,168.0
3371,-48.5,80.5,168.0
3372,-47.5,80.5,168.0
3373,-46.5,80.5,168.0
3374,-45.5,80.5,168.0
3375,-44.5,80.5,168.0
3376,-43.5,80.5,168.0
3377,-42.5,80.5,168.0
3378,-41.5,80.5,168.0
3379,-40.5,80.5,168.0
3380,-39.5,80.5,168.0
3381,-38.5,80.5,168.0
3382,-37.5,80.5,168.0
3383,-36.5,80.5,168.0
3384,-35.5,80.5,168.0
3385,-34.5,80.5,168.0
3386,-33.5,80.5,168.0
3387,-32.5,80.5,168.0
3388,-31.5,80.5,168.0
3389,-30.5,80.5,168.0
3390,-29.5,80.5,168.0
3391,-28.5,80.5,168.0
3392,-27.5,80.5,168.0
3393,-26.5,80.5,168.0
3394,-25.5,80.5,168.0
3395,-24.5,80.5,168.0
3396,-23.5,80.5,168.0
3397,-22.5,80.5,168.0
3398,-21.5,80.5,168.0
3399,-20.5,80.5,168.0
3400,-19.5,80.5,168.0
3401,-18.5,80.5,168.0
3402,-17.5,80.5,168.0
3403,-16.5,80.5,168.0
3404,-15.5,80.5,168.0
3405,-14.5,80.5,2.0
3406,-13.5,80.5,2.0
3407,-12.5,80.5,2.0
3408,-11.5,80.5,2.0
3409,-10.5,80.5,2.0
3410,-9.5,80.5,2.0
3411,-8.5,80.5,2.0
3412,-7.5,80.5,1.0
3413,-6.5,80.5,1.0
3414,-5.5,80.5,1.0
3415,-4.5,80.5,1.0
3416,-3.5,80.5,1.0
3417,-2.5,80.5,1.0
3418,-1.5,80.5,1.0
3419,-0.5,80.5,1.0
3420,0.5,80.5,1.0
3421,1.5,80.5,1.0
3422,2.5,80.5,1.0
3423,3.5,80.5,1.0
3424,4.5,80.5,1.0
3425,5.5,80.5,0.3
3426,6.5,80.5,0.3
3427,7.5,80.5,0.3
3428,8.5,80.5,0.3
3429,9.5,80.5,0.3
3430,10.5,80.5,0.3
3431,11.5,80.5,0.3
3432,12.5,80.5,0.3
3433,13.5,80.5,0.3
3434,14.5,80.5,0.3
3435,15.5,80.5,0.3
3436,16.5,80.5,0.3
3437,17.5,80.5,0.3
3438,18.5,80.5,0.3
3439,19.5,80.5,0.3
3440,20.5,80.5,0.3
3441,21.5,80.5,0.3
3442,22.5,80.5,0.3
3443,23.5,80.5,0.3
3444,24.5,80.5,0.3
3445,25.5,80.5,0.3
3446,26.5,80.5,0.3
3447,27.5,80.5,0.3
3448,28.5,80.5,0.3
3449,29.5,80.5,0.3
3450,30.5,80.5,0.3
3451,31.5,80.5,0.3
3452,32.5,80.5,0.3
3453,33.5,80.5,0.3
3454,34.5,80.5,0.3
3455,35.5,80.5,0.3
3456,36.5,80.5,0.3
3457,37.5,80.5,0.3
3458,38.5,80.5,0.3
3459,39.5,80.5,0.3
3460,40.5,80.5,0.3
3461,41.5,80.5,0.3
3462,42.5,80.5,0.3
3463,43.5,80.5,1.0
3464,44.5,80.5,1.0
3465,45.5,80.5,168.0
3466,46.5,80.5,168.0
3467,47.5,80.5,168.0
3468,48.5,80.5,168.0
3469,49.5,80.5,168.0
3470,50.5,80.5,1.0
3471,51.5,80.5,1.0
3472,52.5,80.5,1.0
3473,53.5,80.5,1.0
3474,54.5,80.5,1.0
3475,55.5,80.5,1.0
3476,56.5,80.5,1.0
3477,57.5,80.5,1.0
3478,58.5,80.5,1.0
3479,59.5,80.5,168.0
3480,60.5,80.5,168.0
3481,61.5,80.5,168.0
3482,62.5,80.5,1.0
3483,63.5,80.5,1.0
3484,64.5,80.5,1.0
3485,65.5,80.5,1.0
3486,66.5,80.5,1.0
3487,67.5,80.5,1.0
3488,68.5,80.5,1.0
3489,69.5,80.5,1.0
3490,70.5,80.5,1.0
3491,71.5,80.5,1.0
3492,72.5,80.5,1.0
3493,73.5,80.5,1.0
3494,74.5,80.5,1.0
3495,75.5,80.5,1.0
3496,76.5,80.5,1.0
3497,77.5,80.5,1.0
3498,78.5,80.5,1.0
3499,79.5,80.5,1.0
3500,80.5,80.5,1.0
3501,81.5,80.5,1.0
3502,82.5,80.5,1.0
3503,83.5,80.5,1.0
3504,84.5,80.5,1.0
3505,85.5,80.5,1.0
3506,86.5,80.5,1.0
3507,87.5,80.5,1.0
3508,88.5,80.5,1.0
3509,89.5,80.5,1.0
3510,90.5,80.5,1.0
3511,91.5,80.5,1.0
3512,92.5,80.5,1.0
3513,93.5,80.5,168.0
3514,94.5,80.5,168.0
3515,95.5,80.5,168.0
3516,96.5,80.5,168.0
3517,97.5,80.5,1.0
3518,98.5,80.5,1.0
3519,99.5,80.5,1.0
3520,100.5,80.5,1.0
3521,101.5,80.5,1.0
3522,102.5,80.5,1.0
3523,103.5,80.5,1.0
3524,104.5,80.5,1.0
3525,105.5,80.5,1.0
3526,106.5,80.5,1.0
3527,107.5,80.5,1.0
3528,108.5,80.5,1.0
3529,109.5,80.5,1.0
3530,110.5,80.5,1.0
3531,111.5,80.5,1.0
3532,112.5,80.5,1.0
3533,113.5,80.5,1.0
3534,114.5,80.5,1.0
3535,115.5,80.5,1.0
3536,116.5,80.5,1.0
3537,117.5,80.5,1.0
3538,118.5,80.5,1.0
3539,119.5,80.5,1.0
3540,120.5,80.5,1.0
3541,121.5,80.5,1.0
3542,122.5,80.5,1.0
3543,123.5,80.5,1.0
3544,124.5,80.5,1.0
3545,125.5,80.5,1.0
3546,126.5,80.5,1.0
3547,127.5,80.5,1.0
3548,128.5,80.5,1.0
3549,129.5,80.5,1.0
3550,130.5,80.5,1.0
3551,131.5,80.5,1.0
3552,132.5,80.5,1.0
3553,133.5,80.5,1.0
3554,134.5,80.5,1.0
3555,135.5,80.5,1.0
3556,136.5,80.5,1.0
3557,137.5,80.5,1.0
3558,138.5,80.5,1.0
3559,139.5,80.5,1.0
3560,140.5,80.5,1.0
3561,141.5,80.5,1.0
3562,142.5,80.5,1.0
3563,143.5,80.5,1.0
3564,144.5,80.5,1.0
3565,145.5,80.5,1.0
3566,146.5,80.5,1.0
3567,147.5,80.5,2.0
3568,148.5,80.5,2.0
3569,149.5,80.5,2.0
3570,150.5,80.5,2.0
3571,151.5,80.5,2.0
3572,152.5,80.5,2.0
3573,153.5,80.5,2.0
3574,154.5,80.5,2.0
3575,155.5,80.5,2.0
3576,156.5,80.5,2.0
3577,157.5,80.5,2.0
3578,158.5,80.5,2.0
3579,159.5,80.5,2.0
3580,160.5,80.5,3.0
3581,161.5,80.5,3.0
3582,162.5,80.5,3.0
3583,163.5,80.5,3.0
3584,164.5,80.5,3.0
3585,165.5,80.5,3.0
3586,166.5,80.5,3.0
3587,167.5,80.5,3.0
3588,168.5,80.5,3.0
3589,169.5,80.5,3.0
3590,170.5,80.5,3.0
3591,171.5,80.5,3.0
3592,172.5,80.5,3.0
3593,173.5,80.5,3.0
3594,174.5,80.5,3.0
3595,175.5,80.5,3.0
3596,176.5,80.5,3.0
3597,177.5,80.5,3.0
3598,178.5,80.5,4.0
3599,179.5,80.5,4.0
3600,-179.5,79.5,3.0
3601,-178.5,79.5,3.0
3602,-177.5,79.5,4.0
3603,-176.5,79.5,4.0
3604,-175.5,79.5,4.0
3605,-174.5,79.5,4.0
3606,-173.5,79.5,4.0
3607,-172.5,79.5,4.0
3608,-171.5,79.5,4.0
3609,-170.5,79.5,4.0
3610,-169.5,79.5,4.0
3611,-168.5,79.5,4.0
3612,-167.5,79.5,4.0
3613,-166.5,79.5,4.0
3614,-165.5,79.5,4.0
3615,-164.5,79.5,4.0
3616,-163.5,79.5,4.0
3617,-162.5,79.5,4.0
3618,-161.5,79.5,4.0
3619,-160.5,79.5,4.0
3620,-159.5,79.5,4.0
3621,-158.5,79.5,4.0
3622,-157.5,79.5,4.0
3623,-156.5,79.5,4.0
3624,-155.5,79.5,4.0
3625,-154.5,79.5,4.0
3626,-153.5,79.5,4.0
3627,-152.5,79.5,4.0
3628,-151.5,79.5,4.0
3629,-150.5,79.5,4.0
3630,-149.5,79.5,4.0
3631,-148.5,79.5,4.0
3632,-147.5,79.5,4.0
3633,-146.5,79.5,4.0
3634,-145.5,79.5,4.0
3635,-144.5,79.5,4.0
3636,-143.5,79.5,4.0
3637,-142.5,79.5,4.0
3638,-141.5,79.5,4.0
3639,-140.5,79.5,4.0
3640,-139.5,79.5,4.0
3641,-138.5,79.5,4.0
3642,-137.5,79.5,4.0
3643,-136.5,79.5,4.0
3644,-135.5,79.5,4.0
3645,-134.5,79.5,4.0
3646,-133.5,79.5,4.0
3647,-132.5,79.5,4.0
3648,-131.5,79.5,4.0
3649,-130.5,79.5,4.0
3650,-129.5,79.5,4.0
3651,-128.5,79.5,4.0
3652,-127.5,79.5,4.0
3653,-126.5,79.5,4.0
3654,-125.5,79.5,4.0
3655,-124.5,79.5,4.0
3656,-123.5,79.5,4.0
3657,-122.5,79.5,4.0
3658,-121.5,79.5,4.0
3659,-120.5,79.5,4.0
3660,-119.5,79.5,5.0
3661,-118.5,79.5,5.0
3662,-117.5,79.5,5.0
3663,-116.5,79.5,5.0
3664,-115.5,79.5,5.0
3665,-114.5,79.5,6.0
3666,-113.5,79.5,6.0
3667,-112.5,79.5,6.0
3668,-111.5,79.5,6.0
3669,-110.5,79.5,6.0
3670,-109.5,79.5,6.0
3671,-108.5,79.5,7.0
3672,-107.5,79.5,7.0
3673,-106.5,79.5,7.0
3674,-105.5,79.5,7.0
3675,-104.5,79.5,7.0
3676,-103.5,79.5,7.0
3677,-102.5,79.5,7.0
3678,-101.5,79.5,7.0
3679,-100.5,79.5,7.0
3680,-99.5,79.5,7.0
3681,-98.5,79.5,7.0
3682,-97.5,79.5,7.0
3683,-96.5,79.5,7.0
3684,-95.5,79.5,7.0
3685,-94.5,79.5,7.0
3686,-93.5,79.5,7.0
3687,-92.5,79.5,168.0
3688,-91.5,79.5,168.0
3689,-90.5,79.5,168.0
3690,-89.5,79.5,168.0
3691,-88.5,79.5,168.0
3692,-87.5,79.5,168.0
3693,-86.5,79.5,168.0
3694,-85.5,79.5,0.0
3695,-84.5,79.5,168.0
3696,-83.5,79.5,168.0
3697,-82.5,79.5,168.0
3698,-81.5,79.5,168.0
3699,-80.5,79.5,168.0
3700,-79.5,79.5,168.0
3701,-78.5,79.5,168.0
3702,-77.5,79.5,168.0
3703,-76.5,79.5,168.0
3704,-75.5,79.5,168.0
3705,-74.5,79.5,168.0
3706,-73.5,79.5,0.3
3707,-72.5,79.5,0.3
3708,-71.5,79.5,0.3
3709,-70.5,79.5,0.3
3710,-69.5,79.5,0.3
3711,-68.5,79.5,0.3
3712,-67.5,79.5,0.3
3713,-66.5,79.5,0.3
3714,-65.5,79.5,0.3
3715,-64.5,79.5,168.0
3716,-63.5,79.5,168.0
3717,-62.5,79.5,168.0
3718,-61.5,79.5,168.0
3719,-60.5,79.5,168.0
3720,-59.5,79.5,168.0
3721,-58.5,79.5,168.0
3722,-57.5,79.5,168.0
3723,-56.5,79.5,168.0
3724,-55.5,79.5,168.0
3725,-54.5,79.5,168.0
3726,-53.5,79.5,168.0
3727,-52.5,79.5,168.0
3728,-51.5,79.5,168.0
3729,-50.5,79.5,168.0
3730,-49.5,79.5,168.0
3731,-48.5,79.5,168.0
3732,-47.5,79.5,168.0
3733,-46.5,79.5,168.0
3734,-45.5,79.5,168.0
3735,-44.5,79.5,168.0
3736,-43.5,79.5,168.0
3737,-42.5,79.5,168.0
3738,-41.5,79.5,168.0
3739,-40.5,79.5,168.0
3740,-39.5,79.5,168.0
3741,-38.5,79.5,168.0
3742,-37.5,79.5,168.0
3743,-36.5,79.5,168.0
3744,-35.5,79.5,168.0
3745,-34.5,79.5,168.0
3746,-33.5,79.5,168.0
3747,-32.5,79.5,168.0
3748,-31.5,79.5,168.0
3749,-30.5,79.5,168.0
3750,-29.5,79.5,168.0
3751,-28.5,79.5,168.0
3752,-27.5,79.5,168.0
3753,-26.5,79.5,168.0
3754,-25.5,79.5,168.0
3755,-24.5,79.5,168.0
3756,-23.5,79.5,168.0
3757,-22.5,79.5,168.0
3758,-21.5,79.5,168.0
3759,-20.5,79.5,168.0
3760,-19.5,79.5,168.0
3761,-18.5,79.5,168.0
3762,-17.5,79.5,2.0
3763,-16.5,79.5,2.0
3764,-15.5,79.5,2.0
3765,-14.5,79.5,2.0
3766,-13.5,79.5,2.0
3767,-12.5,79.5,2.0
3768,-11.5,79.5,1.0
3769,-10.5,79.5,1.0
3770,-9.5,79.5,1.0
3771,-8.5,79.5,1.0
3772,-7.5,79.5,1.0
3773,-6.5,79.5,1.0
3774,-5.5,79.5,1.0
3775,-4.5,79.5,1.0
3776,-3.5,79.5,1.0
3777,-2.5,79.5,1.0
3778,-1.5,79.5,1.0
3779,-0.5,79.5,0.3
3780,0.5,79.5,0.3
3781,1.5,79.5,0.3
3782,2.5,79.5,0.3
3783,3.5,79.5,0.3
3784,4.5,79.5,0.3
3785,5.5,79.5,0.3
3786,6.5,79.5,0.3
3787,7.5,79.5,0.3
3788,8.5,79.5,0.3
3789,9.5,79.5,0.3
3790,10.5,79.5,0.3
3791,11.5,79.5,168.0
3792,12.5,79.5,168.0
3793,13.5,79.5,168.0
3794,14.5,79.5,168.0
3795,15.5,79.5,168.0
3796,16.5,79.5,168.0
3797,17.5,79.5,168.0
3798,18.5,79.5,168.0
3799,19.5,79.5,0.3
3800,20.5,79.5,168.0
3801,21.5,79.5,168.0
3802,22.5,79.5,168.0
3803,23.5,79.5,168.0
3804,24.5,79.5,168.0
3805,25.5,79.5,168.0
3806,26.5,79.5,0.3
3807,27.5,79.5,0.3
3808,28.5,79.5,0.3
3809,29.5,79.5,0.3
3810,30.5,79.5,0.3
3811,31.5,79.5,0.3
3812,32.5,79.5,0.3
3813,33.5,79.5,0.3
3814,34.5,79.5,0.3
3815,35.5,79.5,0.3
3816,36.5,79.5,0.3
3817,37.5,79.5,0.3
3818,38.5,79.5,0.3
3819,39.5,79.5,0.3
3820,40.5,79.5,0.3
3821,41.5,79.5,0.3
3822,42.5,79.5,0.3
3823,43.5,79.5,0.3
3824,44.5,79.5,0.3
3825,45.5,79.5,0.3
3826,46.5,79.5,0.3
3827,47.5,79.5,0.3
3828,48.5,79.5,0.3
3829,49.5,79.5,0.3
3830,50.5,79.5,0.3
3831,51.5,79.5,1.0
3832,52.5,79.5,1.0
3833,53.5,79.5,1.0
3834,54.5,79.5,1.0
3835,55.5,79.5,1.0
3836,56.5,79.5,1.0
3837,57.5,79.5,1.0
3838,58.5,79.5,1.0
3839,59.5,79.5,1.0
3840,60.5,79.5,1.0
3841,61.5,79.5,1.0
3842,62.5,79.5,1.0
3843,63.5,79.5,1.0
3844,64.5,79.5,1.0
3845,65.5,79.5,1.0
3846,66.5,79.5,1.0
3847,67.5,79.5,1.0
3848,68.5,79.5,1.0
3849,69.5,79.5,1.0
3850,70.5,79.5,1.0
3851,71.5,79.5,1.0
3852,72.5,79.5,1.0
3853,73.5,79.5,1.0
3854,74.5,79.5,1.0
3855,75.5,79.5,1.0
3856,76.5,79.5,1.0
3857,77.5,79.5,1.0
3858,78.5,79.5,1.0
3859,79.5,79.5,1.0
3860,80.5,79.5,1.0
3861,81.5,79.5,1.0
3862,82.5,79.5,1.0
3863,83.5,79.5,1.0
3864,84.5,79.5,1.0
3865,85.5,79.5,1.0
3866,86.5,79.5,1.0
3867,87.5,79.5,1.0
3868,88.5,79.5,1.0
3869,89.5,79.5,1.0
3870,90.5,79.5,1.0
3871,91.5,79.5,1.0
3872,92.5,79.5,1.0
3873,93.5,79.5,1.0
3874,94.5,79.5,168.0
3875,95.5,79.5,168.0
3876,96.5,79.5,168.0
3877,97.5,79.5,168.0
3878,98.5,79.5,168.0
3879,99.5,79.5,168.0
3880,100.5,79.5,1.0
3881,101.5,79.5,1.0
3882,102.5,79.5,1.0
3883,103.5,79.5,1.0
3884,104.5,79.5,1.0
3885,105.5,79.5,1.0
3886,106.5,79.5,1.0
3887,107.5,79.5,1.0
3888,108.5,79.5,1.0
3889,109.5,79.5,1.0
3890,110.5,79.5,1.0
3891,111.5,79.5,1.0
3892,112.5,79.5,1.0
3893,113.5,79.5,1.0
3894,114.5,79.5,1.0
3895,115.5,79.5,1.0
3896,116.5,79.5,1.0
3897,117.5,79.5,1.0
3898,118.5,79.5,1.0
3899,119.5,79.5,1.0
3900,120.5,79.5,1.0
3901,121.5,79.5,1.0
3902,122.5,79.5,1.0
3903,123.5,79.5,1.0
3904,124.5,79.5,1.0
3905,125.5,79.5,1.0
3906,126.5,79.5,1.0
3907,127.5,79.5,1.0
3908,128.5,79.5,1.0
3909,129.5,79.5,1.0
3910,130.5,79.5,1.0
3911,131.5,79.5,1.0
3912,132.5,79.5,1.0
3913,133.5,79.5,1.0
3914,134.5,79.5,1.0
3915,135.5,79.5,1.0
3916,136.5,79.5,1.0
3917,137.5,79.5,1.0
3918,138.5,79.5,1.0
3919,139.5,79.5,1.0
3920,140.5,79.5,1.0
3921,141.5,79.5,1.0
3922,142.5,79.5,1.0
3923,143.5,79.5,1.0
3924,144.5,79.5,1.0
3925,145.5,79.5,1.0
3926,146.5,79.5,1.0
3927,147.5,79.5,1.0
3928,148.5,79.5,1.0
3929,149.5,79.5,1.0
3930,150.5,79.5,1.0
3931,151.5,79.5,2.0
3932,152.5,79.5,2.0
3933,153.5,79.5,2.0
3934,154.5,79.5,2.0
3935,155.5,79.5,2.0
3936,156.5,79.5,2.0
3937,157.5,79.5,2.0
3938,158.5,79.5,2.0
3939,159.5,79.5,2.0
3940,160.5,79.5,2.0
3941,161.5,79.5,2.0
3942,162.5,79.5,3.0
3943,163.5,79.5,3.0
3944,164.5,79.5,3.0
3945,165.5,79.5,3.0
3946,166.5,79.5,3.0
3947,167.5,79.5,3.0
3948,168.5,79.5,3.0
3949,169.5,79.5,3.0
3950,170.5,79.5,3.0
3951,171.5,79.5,3.0
3952,172.5,79.5,3.0
3953,173.5,79.5,3.0
3954,174.5,79.5,3.0
3955,175.5,79.5,3.0
3956,176.5,79.5,3.0
3957,177.5,79.5,3.0
3958,178.5,79.5,3.0
3959,179.5,79.5,3.0
3960,-179.5,78.5,3.0
3961,-178.5,78.5,3.0
3962,-177.5,78.5,3.0
3963,-176.5,78.5,3.0
3964,-175.5,78.5,3.0
3965,-174.5,78.5,4.0
3966,-173.5,78.5,4.0
3967,-172.5,78.5,4.0
3968,-171.5,78.5,4.0
3969,-170.5,78.5,4.0
3970,-169.5,78.5,4.0
3971,-168.5,78.5,4.0
3972,-167.5,78.5,4.0
3973,-166.5,78.5,4.0
3974,-165.5,78.5,4.0
3975,-164.5,78.5,4.0
3976,-163.5,78.5,4.0
3977,-162.5,78.5,4.0
3978,-161.5,78.5,4.0
3979,-160.5,78.5,4.0
3980,-159.5,78.5,4.0
3981,-158.5,78.5,4.0
3982,-157.5,78.5,4.0
3983,-156.5,78.5,4.0
3984,-155.5,78.5,4.0
3985,-154.5,78.5,4.0
3986,-153.5,78.5,4.0
3987,-152.5,78.5,4.0
3988,-151.5,78.5,4.0
3989,-150.5,78.5,4.0
3990,-149.5,78.5,4.0
3991,-148.5,78.5,4.0
3992,-147.5,78.5,4.0
3993,-146.5,78.5,4.0
3994,-145.5,78.5,4.0
3995,-144.5,78.5,4.0
3996,-143.5,78.5,4.0
3997,-142.5,78.5,4.0
3998,-141.5,78.5,4.0
3999,-140.5,78.5,4.0
4000,-139.5,78.5,4.0
4001,-138.5,78.5,4.0
4002,-137.5,78.5,4.0
4003,-136.5,78.5,4.0
4004,-135.5,78.5,4.0
4005,-134.5,78.5,4.0
4006,-133.5,78.5,4.0
4007,-132.5,78.5,4.0
4008,-131.5,78.5,4.0
4009,-130.5,78.5,4.0
4010,-129.5,78.5,4.0
4011,-128.5,78.5,4.0
4012,-127.5,78.5,5.0
4013,-126.5,78.5,5.0
4014,-125.5,78.5,5.0
4015,-124.5,78.5,5.0
4016,-123.5,78.5,5.0
4017,-122.5,78.5,5.0
4018,-121.5,78.5,5.0
4019,-120.5,78.5,6.0
4020,-119.5,78.5,6.0
4021,-118.5,78.5,6.0
4022,-117.5,78.5,6.0
4023,-116.5,78.5,6.0
4024,-115.5,78.5,6.0
4025,-114.5,78.5,6.0
4026,-113.5,78.5,6.0
4027,-112.5,78.5,168.0
4028,-111.5,78.5,168.0
4029,-110.5,78.5,168.0
4030,-109.5,78.5,7.0
4031,-108.5,78.5,7.0
4032,-107.5,78.5,7.0
4033,-106.5,78.5,7.0
4034,-105.5,78.5,7.0
4035,-104.5,78.5,168.0
4036,-103.5,78.5,168.0
4037,-102.5,78.5,168.0
4038,-101.5,78.5,168.0
4039,-100.5,78.5,168.0
4040,-99.5,78.5,7.0
4041,-98.5,78.5,7.0
4042,-97.5,78.5,168.0
4043,-96.5,78.5,168.0
4044,-95.5,78.5,7.0
4045,-94.5,78.5,7.0
4046,-93.5,78.5,7.0
4047,-92.5,78.5,168.0
4048,-91.5,78.5,168.0
4049,-90.5,78.5,168.0
4050,-89.5,78.5,168.0
4051,-88.5,78.5,168.0
4052,-87.5,78.5,0.0
4053,-86.5,78.5,168.0
4054,-85.5,78.5,168.0
4055,-84.5,78.5,168.0
4056,-83.5,78.5,168.0
4057,-82.5,78.5,168.0
4058,-81.5,78.5,168.0
4059,-80.5,78.5,168.0
4060,-79.5,78.5,168.0
4061,-78.5,78.5,168.0
4062,-77.5,78.5,168.0
4063,-76.5,78.5,168.0
4064,-75.5,78.5,168.0
4065,-74.5,78.5,0.3
4066,-73.5,78.5,0.3
4067,-72.5,78.5,0.3
4068,-71.5,78.5,168.0
4069,-70.5,78.5,168.0
4070,-69.5,78.5,168.0
4071,-68.5,78.5,168.0
4072,-67.5,78.5,168.0
4073,-66.5,78.5,168.0
4074,-65.5,78.5,168.0
4075,-64.5,78.5,168.0
4076,-63.5,78.5,168.0
4077,-62.5,78.5,168.0
4078,-61.5,78.5,168.0
4079,-60.5,78.5,168.0
4080,-59.5,78.5,168.0
4081,-58.5,78.5,168.0
4082,-57.5,78.5,168.0
4083,-56.5,78.5,168.0
4084,-55.5,78.5,168.0
4085,-54.5,78.5,168.0
4086,-53.5,78.5,168.0
4087,-52.5,78.5,168.0
4088,-51.5,78.5,168.0
4089,-50.5,78.5,168.0
4090,-49.5,78.5,168.0
4091,-48.5,78.5,168.0
4092,-47.5,78.5,168.0
4093,-46.5,78.5,168.0
4094,-45.5,78.5,168.0
4095,-44.5,78.5,168.0
4096,-43.5,78.5,168.0
4097,-42.5,78.5,168.0
4098,-41.5,78.5,168.0
4099,-40.5,78.5,168.0
4100,-39.5,78.5,168.0
4101,-38.5,78.5,168.0
4102,-37.5,78.5,168.0
4103,-36.5,78.5,168.0
4104,-35.5,78.5,168.0
4105,-34.5,78.5,168.0
4106,-33.5,78.5,168.0
4107,-32.5,78.5,168.0
4108,-31.5,78.5,168.0
4109,-30.5,78.5,168.0
4110,-29.5,78.5,168.0
4111,-28.5,78.5,168.0
4112,-27.5,78.5,168.0
4113,-26.5,78.5,168.0
4114,-25.5,78.5,168.0
4115,-24.5,78.5,168.0
4116,-23.5,78.5,168.0
4117,-22.5,78.5,168.0
4118,-21.5,78.5,168.0
4119,-20.5,78.5,168.0
4120,-19.5,78.5,168.0
4121,-18.5,78.5,2.0
4122,-17.5,78.5,2.0
4123,-16.5,78.5,2.0
